diameter,weight,red,green,blue,is_orange
0.38102298,0.345522175,0.584415584,0.529411765,0.0,1
0.66641957,0.676223176,0.402597403,0.411764706,0.240740741,0
0.703484062,0.716909871,0.688311688,0.670588235,0.722222222,0
0.654558933,0.664206009,0.597402597,0.564705882,0.166666667,0
0.252779837,0.198969957,0.545454545,0.494117647,0.0,1
0.610822832,0.610529328,0.428571429,0.588235294,0.222222222,0
0.61823573,0.619685265,0.519480519,0.352941176,0.0,0
0.709414381,0.725035765,0.441558442,0.623529412,0.240740741,0
0.510748703,0.488869814,0.38961039,0.494117647,0.166666667,0
0.701260193,0.71416309,0.38961039,0.447058824,0.444444444,0
0.319495923,0.274678112,0.402597403,0.611764706,0.203703704,1
0.479614529,0.446065808,0.649350649,0.470588235,0.240740741,0
0.727205337,0.747353362,0.441558442,0.458823529,0.203703704,0
0.431430689,0.403319027,0.935064935,0.8,0.074074074,1
0.637509266,0.64297568,0.519480519,0.494117647,0.555555556,0
0.444773907,0.420543634,0.571428571,0.752941176,0.185185185,1
0.610822832,0.610758226,0.467532468,0.423529412,0.240740741,0
0.669384729,0.679084406,0.467532468,0.623529412,0.259259259,0
0.443291327,0.418311874,0.571428571,0.588235294,0.111111111,1
0.4744255,0.454306152,0.532467532,0.494117647,0.203703704,1
0.514455152,0.492589413,0.38961039,0.4,0.185185185,0
0.678280208,0.689384835,0.272727273,0.588235294,0.240740741,0
0.42920682,0.400286123,0.623376623,0.729411765,0.0,1
0.461823573,0.423462089,0.545454545,0.423529412,0.592592593,0
0.587842847,0.581688126,0.480519481,0.341176471,0.425925926,0
0.66493699,0.675765379,0.61038961,0.564705882,0.296296296,0
0.498146775,0.4727897,0.220779221,0.341176471,0.296296296,0
0.612305411,0.61316166,0.441558442,0.470588235,0.0,0
0.454410675,0.409270386,0.402597403,0.564705882,0.0,0
0.630096368,0.634678112,0.935064935,0.447058824,0.444444444,0
0.399555226,0.365550787,0.324675325,0.458823529,0.0,1
0.289103039,0.240629471,0.493506494,0.517647059,0.0,1
0.724240178,0.744549356,0.623376623,0.388235294,0.018518519,0
0.641215715,0.646752504,0.506493506,0.411764706,0.333333333,0
0.409933284,0.377796853,0.701298701,0.764705882,0.0,1
0.305411416,0.262718169,0.662337662,0.341176471,0.0,1
0.458117124,0.435822604,0.454545455,0.494117647,0.0,1
0.613787991,0.615507868,0.818181818,0.482352941,0.407407407,0
0.441067457,0.415622318,0.701298701,0.541176471,0.0,1
0.501853225,0.489213162,0.532467532,0.635294118,0.018518519,1
0.387694589,0.352618026,0.532467532,0.776470588,0.148148148,1
0.317272053,0.273018598,0.545454545,0.788235294,0.0,1
0.595997035,0.591416309,0.415584416,0.588235294,0.259259259,0
0.586360267,0.579742489,0.519480519,0.388235294,0.092592593,0
0.750185322,0.773505007,0.623376623,0.423529412,0.259259259,0
0.320237213,0.275479256,0.454545455,0.482352941,0.203703704,1
0.467753892,0.447839771,0.506493506,0.588235294,0.0,1
0.66864344,0.678454936,0.363636364,0.470588235,0.0,0
0.363232024,0.324406295,0.727272727,0.764705882,0.0,1
0.71312083,0.730414878,0.623376623,0.458823529,0.425925926,0
0.581171238,0.57230329,0.571428571,0.317647059,0.351851852,0
0.704966642,0.718912732,0.233766234,0.364705882,0.055555556,0
0.767976279,0.79788269,0.415584416,0.352941176,0.537037037,0
0.636026686,0.641373391,0.844155844,0.305882353,0.388888889,0
0.727946627,0.747811159,0.532467532,0.364705882,0.259259259,0
0.61897702,0.621402003,0.350649351,0.188235294,0.222222222,0
0.651593773,0.660429185,0.467532468,0.152941176,0.240740741,0
0.593031875,0.583404864,0.480519481,0.611764706,0.0,1
0.364714603,0.326752504,0.493506494,0.541176471,0.185185185,1
0.33432172,0.29167382,0.558441558,0.529411765,0.203703704,1
0.584136397,0.577567954,0.337662338,0.435294118,0.148148148,0
0.683469236,0.69379113,0.675324675,0.588235294,0.351851852,0
0.398072646,0.363261803,0.532467532,0.364705882,0.0,1
0.564121572,0.55193133,0.480519481,0.729411765,0.185185185,1
0.344699778,0.3018598,0.675324675,0.588235294,0.018518519,1
0.71312083,0.730128755,0.506493506,0.470588235,0.37037037,0
0.496664196,0.469470672,0.61038961,0.364705882,0.0,0
0.66641957,0.676795422,0.441558442,0.588235294,0.240740741,0
0.783543365,0.816309013,0.194805195,0.388235294,0.222222222,0
0.604151223,0.602346209,0.571428571,0.588235294,0.277777778,0
0.400296516,0.343061516,0.233766234,0.505882353,0.351851852,0
0.606375093,0.605035765,0.402597403,0.435294118,0.685185185,0
0.47516679,0.455736767,0.766233766,0.635294118,0.018518519,1
0.57375834,0.561258941,0.467532468,0.6,0.12962963,1
0.491475167,0.475479256,0.701298701,0.458823529,0.037037037,1
0.7153447,0.733905579,0.584415584,0.423529412,0.518518519,0
0.580429948,0.571559371,0.103896104,0.470588235,0.055555556,0
0.556708673,0.5418598,0.597402597,0.6,0.685185185,0
0.576723499,0.564291845,0.571428571,0.458823529,0.0,1
0.309859155,0.266094421,0.454545455,0.505882353,0.0,1
0.455151964,0.432618026,0.61038961,0.835294118,0.12962963,1
0.440326168,0.413962804,0.727272727,0.552941176,0.277777778,1
0.544106746,0.526466381,0.467532468,0.423529412,0.277777778,0
0.535952557,0.51776824,0.441558442,0.552941176,0.092592593,0
0.505559674,0.482804006,0.649350649,0.270588235,0.592592593,0
0.400296516,0.366409156,0.402597403,0.470588235,0.0,1
0.639733136,0.644692418,0.376623377,0.341176471,0.222222222,0
0.643439585,0.648984263,0.480519481,0.505882353,0.092592593,0
0.636767976,0.64223176,0.506493506,0.388235294,0.277777778,0
0.214974055,0.161831187,0.415584416,0.505882353,0.0,1
0.364714603,0.326409156,0.597402597,0.717647059,0.222222222,1
0.684951816,0.695793991,0.714285714,0.447058824,0.296296296,0
0.625648629,0.618998569,0.688311688,0.717647059,0.0,1
0.614529281,0.615736767,0.350649351,0.458823529,0.296296296,0
0.470719051,0.451559371,0.532467532,0.705882353,0.0,1
0.676056338,0.687038627,0.558441558,0.552941176,0.222222222,0
0.280207561,0.230329041,0.415584416,0.541176471,0.0,1
0.606375093,0.605321888,0.493506494,0.364705882,0.240740741,0
0.372127502,0.334878398,0.467532468,0.823529412,0.537037037,1
0.581171238,0.572017167,0.337662338,0.352941176,0.0,0
0.61897702,0.620715308,0.571428571,0.635294118,0.203703704,0
0.590808006,0.585407725,0.428571429,0.258823529,0.5,0
0.343217198,0.30037196,0.558441558,0.905882353,0.185185185,1
0.560415122,0.545522175,0.376623377,0.388235294,0.148148148,0
0.52260934,0.502145923,0.584415584,0.541176471,0.092592593,0
0.375092661,0.338311874,0.506493506,0.764705882,0.055555556,1
0.623424759,0.626895565,0.662337662,0.494117647,0.166666667,0
0.558932543,0.547753934,0.597402597,0.552941176,0.0,1
0.728687917,0.749012876,0.337662338,0.482352941,0.314814815,0
0.367679763,0.330014306,0.493506494,0.4,0.111111111,1
0.599703484,0.596509299,0.545454545,0.588235294,0.259259259,0
0.52409192,0.50397711,0.558441558,0.352941176,0.296296296,0
0.406968125,0.374935622,0.285714286,0.6,0.0,1
0.564121572,0.548726753,0.376623377,0.435294118,0.166666667,0
0.802816901,0.843147353,0.272727273,0.529411765,0.12962963,0
0.590066716,0.584206009,0.545454545,0.341176471,0.425925926,0
0.630837658,0.635021459,0.454545455,0.517647059,0.296296296,0
0.451445515,0.427639485,0.532467532,0.611764706,0.0,1
0.335804299,0.293562232,0.675324675,0.482352941,0.018518519,1
0.336545589,0.294020029,0.714285714,0.823529412,0.203703704,1
0.71386212,0.731216023,0.480519481,0.529411765,0.296296296,0
0.500370645,0.475193133,0.467532468,0.294117647,0.240740741,0
0.585618977,0.578826896,0.480519481,0.623529412,0.055555556,0
0.679762787,0.690643777,0.38961039,0.494117647,0.351851852,0
0.464047443,0.442346209,0.662337662,0.482352941,0.111111111,1
0.506300964,0.494935622,0.597402597,0.564705882,0.0,1
0.595255745,0.591015737,0.506493506,0.458823529,0.351851852,0
0.47516679,0.454592275,0.363636364,0.705882353,0.148148148,1
0.578947368,0.569613734,0.623376623,0.4,0.462962963,0
0.415122313,0.382374821,0.571428571,0.564705882,0.222222222,1
0.538917717,0.521373391,0.25974026,0.352941176,0.351851852,0
0.449962936,0.425751073,0.571428571,0.588235294,0.166666667,1
0.534469978,0.524234621,0.753246753,0.564705882,0.203703704,1
0.372868792,0.335793991,0.61038961,0.541176471,0.037037037,1
0.3795404,0.343576538,0.597402597,0.8,0.055555556,1
0.293550778,0.249098712,0.350649351,0.6,0.0,1
0.887323944,0.942203147,0.298701299,0.517647059,0.333333333,0
0.52409192,0.504091559,0.480519481,0.329411765,0.0,0
0.741289844,0.764577969,0.480519481,0.658823529,0.537037037,0
0.504077094,0.490071531,0.727272727,0.505882353,0.351851852,1
0.545589325,0.527439199,0.415584416,0.329411765,0.037037037,0
0.558191253,0.54323319,0.493506494,0.247058824,0.462962963,0
0.413639733,0.38111588,0.532467532,0.447058824,0.0,1
0.245366938,0.192904149,0.701298701,0.411764706,0.0,1
0.657524092,0.666666667,0.363636364,0.352941176,0.277777778,0
0.506300964,0.494878398,0.324675325,0.752941176,0.259259259,1
0.610081542,0.609728183,0.428571429,0.564705882,0.111111111,0
0.494440326,0.47925608,0.766233766,0.611764706,0.185185185,1
0.771682728,0.802517883,0.454545455,0.576470588,0.0,0
0.57005189,0.558226037,0.597402597,0.6,0.055555556,1
0.470719051,0.451273247,0.597402597,0.823529412,0.0,1
0.295774648,0.252246066,0.337662338,0.764705882,0.074074074,1
0.736100815,0.756223176,0.402597403,0.447058824,0.351851852,0
0.662713121,0.67204578,0.623376623,0.623529412,0.0,0
0.469977761,0.450414878,0.675324675,0.4,0.277777778,1
0.527057079,0.50758226,0.584415584,0.294117647,0.240740741,0
0.634544107,0.639942775,0.38961039,0.564705882,0.5,0
0.5693106,0.556108727,0.402597403,0.447058824,0.277777778,0
0.696071164,0.708497854,0.675324675,0.470588235,0.388888889,0
0.509266123,0.497567954,0.545454545,0.6,0.0,1
0.454410675,0.430729614,0.558441558,0.576470588,0.0,1
0.355077835,0.312904149,0.506493506,0.658823529,0.203703704,1
0.322461082,0.279198856,0.506493506,0.517647059,0.0,1
0.581171238,0.572246066,0.662337662,0.458823529,0.0,0
0.702001483,0.714792561,0.636363636,0.552941176,0.0,0
0.458858414,0.419799714,0.519480519,0.470588235,0.185185185,0
0.777613047,0.807439199,0.506493506,0.529411765,0.12962963,0
0.710896961,0.726981402,0.519480519,0.552941176,0.333333333,0
0.722757598,0.742031474,0.662337662,0.329411765,0.092592593,0
0.354336546,0.31204578,0.402597403,0.588235294,0.092592593,1
0.455151964,0.4109299,0.441558442,0.423529412,0.203703704,0
0.388435878,0.353648069,0.623376623,0.6,0.0,1
0.548554485,0.531616595,0.558441558,0.435294118,0.222222222,0
0.447739066,0.423004292,0.38961039,0.694117647,0.0,1
0.562638992,0.550901288,0.649350649,0.635294118,0.185185185,1
0.557449963,0.542546495,0.402597403,0.423529412,0.351851852,0
0.704225352,0.718226037,0.467532468,0.447058824,0.722222222,0
0.301704967,0.258540773,0.441558442,0.8,0.0,1
0.387694589,0.353018598,0.545454545,0.694117647,0.0,1
0.345441067,0.303404864,0.532467532,0.658823529,0.0,1
0.623424759,0.627410587,0.428571429,0.388235294,0.37037037,0
0.57301705,0.56074392,0.415584416,0.282352941,0.12962963,0
0.624907339,0.628726753,0.25974026,0.494117647,0.462962963,0
0.358784285,0.31788269,0.545454545,0.635294118,0.0,1
0.561156412,0.546494993,0.467532468,0.282352941,0.574074074,0
0.614529281,0.616137339,0.532467532,0.623529412,0.12962963,0
0.830244626,0.875994278,0.376623377,0.458823529,0.111111111,0
0.823573017,0.867525036,0.428571429,0.270588235,0.351851852,0
0.409191994,0.377339056,0.467532468,0.482352941,0.166666667,1
0.346923647,0.30472103,0.532467532,0.529411765,0.055555556,1
0.684951816,0.695679542,0.350649351,0.611764706,0.518518519,0
0.679021497,0.690128755,0.337662338,0.4,0.259259259,0
0.555226093,0.54546495,0.350649351,0.458823529,0.0,1
0.273535953,0.22260372,0.454545455,0.4,0.0,1
0.671608599,0.68148784,0.545454545,0.635294118,0.240740741,0
0.488510007,0.472103004,0.376623377,0.729411765,0.0,1
0.517420311,0.507353362,0.571428571,0.270588235,0.259259259,1
0.276501112,0.226094421,0.584415584,0.576470588,0.277777778,1
0.593773165,0.588612303,0.363636364,0.376470588,0.425925926,0
0.352853966,0.31055794,0.61038961,0.552941176,0.0,1
0.606375093,0.604692418,0.363636364,0.682352941,0.074074074,0
0.554484804,0.544549356,0.584415584,0.682352941,0.074074074,1
0.47664937,0.4581402,0.363636364,0.705882353,0.055555556,1
0.425500371,0.394678112,0.363636364,0.423529412,0.0,1
0.640474426,0.646638054,0.558441558,0.447058824,0.240740741,0
0.395107487,0.36,0.571428571,0.705882353,0.092592593,1
0.520385471,0.509527897,0.545454545,0.541176471,0.462962963,1
0.673091179,0.683433476,0.493506494,0.305882353,0.240740741,0
0.579688658,0.570300429,0.428571429,0.447058824,0.0,0
0.311341735,0.267753934,0.441558442,0.729411765,0.0,1
0.562638992,0.547811159,0.61038961,0.435294118,0.111111111,0
0.71312083,0.730300429,0.493506494,0.658823529,0.12962963,0
0.786508525,0.819856938,0.402597403,0.458823529,0.074074074,0
0.651593773,0.660429185,0.519480519,0.423529412,0.648148148,0
0.61897702,0.621974249,0.337662338,0.4,0.462962963,0
0.433654559,0.405550787,0.493506494,0.529411765,0.277777778,1
0.389177168,0.354620887,0.454545455,0.623529412,0.0,1
0.61897702,0.62248927,0.467532468,0.576470588,0.481481481,0
0.442550037,0.41739628,0.662337662,0.564705882,0.259259259,1
0.425500371,0.395422031,0.532467532,0.647058824,0.314814815,1
0.33506301,0.292818312,0.545454545,0.705882353,0.296296296,1
0.490733877,0.474849785,0.558441558,0.623529412,0.0,1
0.614529281,0.61676681,0.220779221,0.470588235,0.444444444,0
0.400296516,0.365608011,0.779220779,0.682352941,0.0,1
0.699777613,0.713361946,0.337662338,0.505882353,0.111111111,0
0.42624166,0.368125894,0.207792208,0.576470588,0.407407407,0
0.511489993,0.489327611,0.311688312,0.352941176,0.0,0
0.495181616,0.480057225,0.532467532,0.576470588,0.0,1
0.71237954,0.72869814,0.688311688,0.388235294,0.277777778,0
0.561897702,0.547410587,0.428571429,0.258823529,0.518518519,0
0.614529281,0.603147353,0.363636364,0.658823529,0.055555556,1
0.520385471,0.509985694,0.714285714,0.658823529,0.055555556,1
0.700518903,0.71341917,0.285714286,0.482352941,0.166666667,0
0.335804299,0.293104435,0.441558442,0.447058824,0.0,1
0.587101557,0.580486409,0.688311688,0.258823529,0.0,0
0.323202372,0.280286123,0.584415584,0.717647059,0.333333333,1
0.716827279,0.735450644,0.558441558,0.352941176,0.555555556,0
0.555226093,0.539971388,0.194805195,0.705882353,0.351851852,0
0.390659748,0.355937053,0.714285714,0.494117647,0.203703704,1
0.709414381,0.724921316,0.519480519,0.282352941,0.0,0
0.711638251,0.728011445,0.649350649,0.505882353,0.018518519,0
0.638991846,0.644406295,0.493506494,0.423529412,0.703703704,0
0.493699036,0.463919886,0.077922078,0.4,0.537037037,0
0.624907339,0.628783977,0.61038961,0.576470588,0.0,0
0.462564863,0.44074392,0.571428571,0.6,0.0,1
0.735359526,0.755937053,0.25974026,0.741176471,0.222222222,0
0.691623425,0.703290415,0.337662338,0.576470588,0.222222222,0
0.279466271,0.229012876,0.506493506,0.541176471,0.259259259,1
0.393624907,0.359027182,0.311688312,0.564705882,0.092592593,1
0.359525574,0.31925608,0.597402597,0.611764706,0.0,1
0.530022239,0.509699571,0.428571429,0.517647059,0.351851852,0
0.632320237,0.63702432,0.493506494,0.423529412,0.203703704,0
0.628613788,0.631874106,0.467532468,0.647058824,0.185185185,0
0.301704967,0.258483548,0.571428571,0.682352941,0.018518519,1
0.676797628,0.68795422,0.428571429,0.717647059,0.296296296,0
0.555967383,0.540886981,0.857142857,0.423529412,0.0,0
0.57153447,0.559599428,0.363636364,0.694117647,0.148148148,1
0.549295775,0.537911302,0.766233766,0.529411765,0.0,1
0.578206079,0.566409156,0.38961039,0.376470588,0.055555556,0
0.33283914,0.289384835,0.467532468,0.658823529,0.092592593,1
0.52260934,0.511874106,0.675324675,0.388235294,0.0,1
0.610081542,0.609613734,0.324675325,0.623529412,0.0,0
0.62120089,0.624492132,0.350649351,0.4,0.148148148,0
0.526315789,0.514220315,0.766233766,0.588235294,0.037037037,1
0.536693847,0.518741059,0.428571429,0.505882353,0.462962963,0
0.565604151,0.551072961,0.298701299,0.447058824,0.0,0
0.471460341,0.435994278,0.519480519,0.529411765,0.0,0
0.393624907,0.358683834,0.428571429,0.729411765,0.092592593,1
0.690882135,0.702718169,0.272727273,0.458823529,0.592592593,0
0.558191253,0.543061516,0.298701299,0.282352941,0.388888889,0
0.444773907,0.42037196,0.519480519,0.8,0.12962963,1
0.728687917,0.749012876,0.571428571,0.647058824,0.037037037,0
0.670126019,0.679599428,0.532467532,0.470588235,0.092592593,0
0.374351371,0.337854077,0.506493506,0.517647059,0.0,1
0.633802817,0.639599428,0.597402597,0.482352941,0.444444444,0
0.509266123,0.497052933,0.584415584,0.529411765,0.222222222,1
0.76204596,0.788555079,0.558441558,0.352941176,0.388888889,0
0.538176427,0.525894134,0.558441558,0.8,0.0,1
0.530022239,0.510271817,0.25974026,0.364705882,0.388888889,0
0.452186805,0.428612303,0.545454545,0.376470588,0.0,1
0.550037064,0.533104435,0.402597403,0.505882353,0.148148148,0
0.385470719,0.350958512,0.376623377,0.705882353,0.148148148,1
0.363973314,0.325779685,0.545454545,0.705882353,0.0,1
0.432913269,0.404406295,0.532467532,0.623529412,0.092592593,1
0.658265382,0.667181688,0.324675325,0.682352941,0.111111111,0
0.678280208,0.689728183,0.519480519,0.517647059,0.296296296,0
0.547071905,0.528869814,0.415584416,0.505882353,0.092592593,0
0.449221646,0.424034335,0.636363636,0.576470588,0.314814815,1
0.621942179,0.625579399,0.363636364,0.517647059,0.277777778,0
0.532987398,0.521087268,0.311688312,0.705882353,0.0,1
0.3795404,0.343347639,0.61038961,0.835294118,0.037037037,1
0.520385471,0.500314735,0.402597403,0.447058824,0.240740741,0
0.722757598,0.741630901,0.649350649,0.435294118,0.111111111,0
0.532246108,0.513075823,0.480519481,0.376470588,0.388888889,0
0.61823573,0.605035765,0.584415584,0.694117647,0.0,1
0.210526316,0.159542203,0.649350649,0.658823529,0.240740741,1
0.33209785,0.288869814,0.623376623,0.623529412,0.0,1
0.318754633,0.274220315,0.584415584,0.576470588,0.185185185,1
0.412157153,0.380085837,0.766233766,0.741176471,0.111111111,1
0.448480356,0.42397711,0.532467532,0.435294118,0.0,1
0.488510007,0.457453505,0.402597403,0.164705882,0.259259259,0
0.449221646,0.424606581,0.480519481,0.435294118,0.0,1
0.375092661,0.338426323,0.61038961,0.623529412,0.037037037,1
0.604151223,0.601602289,0.623376623,0.588235294,0.444444444,0
0.512972572,0.500200286,0.688311688,0.623529412,0.0,1
0.645663454,0.652703863,0.350649351,0.6,0.0,0
0.697553744,0.710271817,0.597402597,0.388235294,0.425925926,0
0.449962936,0.425522175,0.337662338,0.505882353,0.0,1
0.338769459,0.296652361,0.376623377,0.635294118,0.166666667,1
0.766493699,0.79416309,0.532467532,0.505882353,0.333333333,0
0.467753892,0.447381974,0.441558442,0.952941176,0.074074074,1
0.755374351,0.780772532,0.337662338,0.329411765,0.462962963,0
0.532987398,0.513304721,0.662337662,0.6,0.5,0
0.398072646,0.363547926,0.623376623,0.611764706,0.388888889,1
0.482579689,0.464835479,0.545454545,0.811764706,0.092592593,1
0.294292068,0.250071531,0.649350649,0.623529412,0.259259259,1
0.4306894,0.401602289,0.792207792,0.494117647,0.0,1
0.708673091,0.724806867,0.428571429,0.4,0.018518519,0
0.71460341,0.731788269,0.532467532,0.247058824,0.314814815,0
0.439584878,0.413104435,0.493506494,0.458823529,0.0,1
0.594514455,0.590042918,0.428571429,0.470588235,0.203703704,0
0.659006672,0.679141631,0.584415584,0.705882353,0.055555556,1
0.643439585,0.649327611,0.298701299,0.517647059,0.018518519,0
0.404002965,0.371044349,0.584415584,0.611764706,0.259259259,1
0.510007413,0.497911302,0.441558442,0.564705882,0.0,1
0.747220163,0.769899857,0.311688312,0.494117647,0.314814815,0
0.389177168,0.354506438,0.480519481,0.705882353,0.055555556,1
0.277983692,0.227925608,0.61038961,0.376470588,0.12962963,1
0.411415864,0.379685265,0.74025974,0.635294118,0.0,1
0.561897702,0.550214592,0.61038961,0.458823529,0.0,1
0.407709414,0.375736767,0.623376623,0.670588235,0.0,1
0.464788732,0.443433476,0.428571429,0.635294118,0.0,1
0.343958488,0.301459227,0.441558442,0.6,0.0,1
0.386212009,0.351473534,0.519480519,0.364705882,0.0,1
0.448480356,0.423404864,0.649350649,0.752941176,0.0,1
0.687175686,0.698826896,0.168831169,0.364705882,0.277777778,0
0.400296516,0.365894134,0.415584416,0.647058824,0.037037037,1
0.398813936,0.363662375,0.779220779,0.470588235,0.0,1
0.395848777,0.360801144,0.428571429,0.741176471,0.0,1
0.455893254,0.433361946,0.233766234,0.529411765,0.0,1
0.587101557,0.580429185,0.467532468,0.423529412,0.074074074,0
0.38176427,0.346037196,0.454545455,0.447058824,0.12962963,1
0.47813195,0.444806867,0.441558442,0.4,0.62962963,0
0.292068199,0.24583691,0.571428571,0.470588235,0.018518519,1
0.346182357,0.304034335,0.324675325,0.4,0.222222222,1
0.793921423,0.829298999,0.584415584,0.423529412,0.222222222,0
0.349147517,0.306552217,0.454545455,0.552941176,0.0,1
0.696071164,0.708898426,0.363636364,0.482352941,0.314814815,0
0.61823573,0.605608011,0.701298701,0.694117647,0.037037037,1
0.33283914,0.289670959,0.376623377,0.494117647,0.0,1
0.535211268,0.524749642,0.623376623,0.611764706,0.222222222,1
0.568569311,0.554391989,0.298701299,0.635294118,0.277777778,0
0.623424759,0.626781116,0.649350649,0.423529412,0.240740741,0
0.709414381,0.725379113,0.493506494,0.2,0.055555556,0
0.344699778,0.302203147,0.584415584,0.611764706,0.037037037,1
0.268346924,0.214077253,0.649350649,0.894117647,0.296296296,1
0.383988139,0.348669528,0.688311688,0.564705882,0.0,1
0.370644922,0.33241774,0.376623377,0.635294118,0.185185185,1
0.488510007,0.472274678,0.597402597,0.658823529,0.185185185,1
0.759080801,0.784206009,0.350649351,0.588235294,0.166666667,0
0.368421053,0.330300429,0.545454545,0.611764706,0.0,1
0.689399555,0.701573677,0.649350649,0.341176471,0.0,0
0.675315048,0.685951359,0.350649351,0.423529412,0.092592593,0
0.651593773,0.66037196,0.701298701,0.235294118,0.314814815,0
0.531504818,0.511988555,0.480519481,0.482352941,0.518518519,0
0.563380282,0.548555079,0.584415584,0.776470588,0.518518519,0
0.452928095,0.429756795,0.506493506,0.658823529,0.0,1
0.576723499,0.564577969,0.480519481,0.258823529,0.222222222,0
0.451445515,0.427238913,0.38961039,0.470588235,0.12962963,1
0.716827279,0.735336195,0.545454545,0.388235294,0.574074074,0
0.694588584,0.70695279,0.428571429,0.517647059,0.388888889,0
0.256486286,0.202174535,0.74025974,0.752941176,0.0,1
0.673832468,0.684120172,0.493506494,0.552941176,0.388888889,0
0.711638251,0.728240343,0.688311688,0.270588235,0.314814815,0
0.564121572,0.548955651,0.727272727,0.458823529,0.0,0
0.542624166,0.524864092,0.441558442,0.576470588,0.37037037,0
0.592290586,0.587238913,0.454545455,0.482352941,0.296296296,0
0.704966642,0.720171674,0.454545455,0.670588235,0.203703704,0
0.624907339,0.6290701,0.493506494,0.552941176,0.185185185,0
0.302446256,0.259570815,0.597402597,0.494117647,0.074074074,1
0.315789474,0.271645207,0.532467532,0.447058824,0.12962963,1
0.400296516,0.365722461,0.38961039,0.647058824,0.092592593,1
0.303187546,0.259742489,0.74025974,0.388235294,0.055555556,1
0.536693847,0.525264664,0.714285714,0.670588235,0.0,1
0.506300964,0.494935622,0.636363636,0.682352941,0.111111111,1
0.359525574,0.318397711,0.506493506,0.658823529,0.37037037,1
0.410674574,0.378311874,0.714285714,0.670588235,0.0,1
0.605633803,0.60434907,0.415584416,0.505882353,0.351851852,0
0.627131208,0.630729614,0.584415584,0.164705882,0.0,0
0.249073388,0.197482117,0.675324675,0.694117647,0.074074074,1
0.61897702,0.621688126,0.467532468,0.470588235,0.333333333,0
0.461823573,0.440457797,0.38961039,0.482352941,0.0,1
0.345441067,0.303004292,0.623376623,0.529411765,0.148148148,1
0.557449963,0.546781116,0.688311688,0.788235294,0.111111111,1
0.518902891,0.498769671,0.428571429,0.376470588,0.092592593,0
0.756856931,0.783061516,0.558441558,0.341176471,0.37037037,0
0.356560415,0.315307582,0.571428571,0.647058824,0.185185185,1
0.693847294,0.706151645,0.454545455,0.4,0.444444444,0
0.683469236,0.694363376,0.714285714,0.388235294,0.074074074,0
0.652335063,0.661917024,0.272727273,0.564705882,0.166666667,0
0.289103039,0.240801144,0.506493506,0.705882353,0.37037037,1
0.359525574,0.31851216,0.636363636,0.8,0.0,1
0.504818384,0.492818312,0.584415584,0.623529412,0.0,1
0.604892513,0.596566524,0.220779221,0.541176471,0.0,1
0.657524092,0.666895565,0.454545455,0.388235294,0.277777778,0
0.369903632,0.331387697,0.701298701,0.564705882,0.0,1
0.277983692,0.228097282,0.428571429,0.588235294,0.0,1
0.360266864,0.320400572,0.558441558,0.776470588,0.037037037,1
0.639733136,0.644921316,0.571428571,0.376470588,0.12962963,0
0.23721275,0.182317597,0.753246753,0.752941176,0.0,1
0.433654559,0.405779685,0.623376623,0.635294118,0.0,1
0.358042995,0.316852647,0.649350649,0.811764706,0.240740741,1
0.678280208,0.689728183,0.402597403,0.552941176,0.462962963,0
0.472942921,0.437997139,0.467532468,0.294117647,0.222222222,0
0.411415864,0.379341917,0.571428571,0.529411765,0.037037037,1
0.469977761,0.450071531,0.506493506,0.517647059,0.12962963,1
0.639733136,0.645493562,0.506493506,0.482352941,0.555555556,0
0.347664937,0.304892704,0.558441558,0.705882353,0.0,1
0.340252039,0.297682403,0.506493506,0.694117647,0.12962963,1
0.301704967,0.258769671,0.584415584,0.694117647,0.0,1
0.66493699,0.67565093,0.454545455,0.317647059,0.259259259,0
0.653817643,0.663404864,0.532467532,0.447058824,0.259259259,0
0.530763529,0.51851216,0.38961039,0.517647059,0.203703704,1
0.377316531,0.340715308,0.636363636,0.435294118,0.259259259,1
0.501853225,0.489213162,0.311688312,0.552941176,0.055555556,1
0.719051149,0.737796853,0.402597403,0.423529412,0.0,0
0.613046701,0.61379113,0.311688312,0.682352941,0.425925926,0
0.385470719,0.351015737,0.441558442,0.870588235,0.0,1
0.601927354,0.599542203,0.454545455,0.494117647,0.0,0
0.558191253,0.543175966,0.246753247,0.741176471,0.055555556,0
0.717568569,0.735793991,0.454545455,0.505882353,0.092592593,0
0.269829503,0.218311874,0.545454545,0.776470588,0.0,1
0.355077835,0.312560801,0.623376623,0.447058824,0.462962963,1
0.604892513,0.603376252,0.363636364,0.494117647,0.444444444,0
0.561897702,0.547353362,0.467532468,0.411764706,0.407407407,0
0.472201631,0.451959943,0.584415584,0.588235294,0.166666667,1
0.346182357,0.303748212,0.61038961,0.611764706,0.0,1
0.340252039,0.298082976,0.779220779,0.835294118,0.0,1
0.799110452,0.832732475,0.493506494,0.423529412,0.185185185,0
0.402520385,0.368526466,0.662337662,0.635294118,0.296296296,1
0.360266864,0.320171674,0.766233766,0.529411765,0.0,1
0.57005189,0.557482117,0.441558442,0.447058824,0.092592593,0
0.484803558,0.451959943,0.493506494,0.423529412,0.148148148,0
0.681986657,0.693276109,0.623376623,0.494117647,0.0,0
0.724240178,0.744148784,0.506493506,0.623529412,0.203703704,0
0.57227576,0.560171674,0.597402597,0.411764706,0.407407407,0
0.18902891,0.130071531,0.454545455,0.788235294,0.055555556,1
